station_latitude,station_longitude,weather_classifier,temp_category,station_name
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Thunderstorm,Hot,BOWHILL
55.541,-2.906,Thunderstorm,Mild,BOWHILL
55.541,-2.906,Dry,Hot,BOWHILL
55.541,-2.906,Heavy Rain,Hot,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Thunderstorm,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Hot,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Mild,BOWHILL
55.541,-2.906,Heavy Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Mild,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Mild,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cold,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Freezing,BOWHILL
55.541,-2.906,Dry,Cold,BOWHILL
55.541,-2.906,Dry,Cold,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Freezing,BOWHILL
55.541,-2.906,Dry,Freezing,BOWHILL
55.541,-2.906,Dry,Freezing,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Gale,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cold,BOWHILL
55.541,-2.906,Mild Rain,Cold,BOWHILL
55.541,-2.906,Drizzle,Cold,BOWHILL
55.541,-2.906,Snowy,Cold,BOWHILL
55.541,-2.906,Drizzle,Cold,BOWHILL
55.541,-2.906,Dry,Cold,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Heavy Rain,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Mild Rain,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Drizzle,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.541,-2.906,Dry,Cool,BOWHILL
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Freezing,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Snowy,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Cold,FLOORS CASTLE
55.603,-2.468,Dry,Freezing,FLOORS CASTLE
55.603,-2.468,Dry,Freezing,FLOORS CASTLE
55.603,-2.468,Dry,Freezing,FLOORS CASTLE
55.603,-2.468,Dry,Freezing,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Snowy,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Hail,Cool,FLOORS CASTLE
55.603,-2.468,Snowy,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Hot,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Thunderstorm,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Hot,FLOORS CASTLE
55.603,-2.468,Thunderstorm,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Hot,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Hot,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Hot,FLOORS CASTLE
55.603,-2.468,Dry,Hot,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Hot,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Drizzle,Mild,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Mild Rain,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Mild,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Dry,Cool,FLOORS CASTLE
55.603,-2.468,Heavy Rain,Cool,FLOORS CASTLE
55.603,-2.468,Mild Rain,Cool,FLOORS CASTLE
55.603,-2.468,Drizzle,Cool,FLOORS CASTLE
