src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year,file_location_temp,file_location_weather,file_location_precip
78,INVERGORDON,invergordon,ross-and-cromarty,57.703,-4.158,15,1979,1982,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\ross-and-cromarty\00078_invergordon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\ross-and-cromarty\00078_invergordon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\ross-and-cromarty\00078_invergordon\qc-version-1
79,TAIN RANGE,tain-range,ross-and-cromarty,57.819,-3.967,4,1994,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\ross-and-cromarty\00079_tain-range\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\ross-and-cromarty\00079_tain-range\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\ross-and-cromarty\00079_tain-range\qc-version-1
83,LOCHBOISDALE,lochboisdale,western-isles,57.155,-7.316,6,1990,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\western-isles\00083_lochboisdale\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\western-isles\00083_lochboisdale\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\western-isles\00083_lochboisdale\qc-version-1
84,BENBECULA AIRPORT,benbecula-airport,western-isles,57.475,-7.371,6,1967,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\western-isles\00084_benbecula-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\western-isles\00084_benbecula-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\western-isles\00084_benbecula-airport\qc-version-1
85,SCALPAY,scalpay,western-isles,57.872,-6.699,18,1979,1994,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\western-isles\00085_scalpay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\western-isles\00085_scalpay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\western-isles\00085_scalpay\qc-version-1
87,WATERSTEIN,waterstein,inverness-shire,57.436,-6.769,83,1990,2003,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00087_waterstein\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00087_waterstein\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00087_waterstein\qc-version-1
89,RHUM: KINLOCH,rhum-kinloch,inverness-shire,57.014,-6.282,5,1961,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00089_rhum-kinloch\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00089_rhum-kinloch\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00089_rhum-kinloch\qc-version-1
90,SKYE: PRABOST,skye-prabost,inverness-shire,57.467,-6.305,67,1961,1989,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00090_skye-prabost\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00090_skye-prabost\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00090_skye-prabost\qc-version-1
92,INVERAILORT,inverailort,inverness-shire,56.872,-5.67,2,1982,2015,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00092_inverailort\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00092_inverailort\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00092_inverailort\qc-version-1
93,HEASTE,heaste,inverness-shire,57.189,-5.894,100,1974,1984,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00093_heaste\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00093_heaste\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00093_heaste\qc-version-1
94,BROADFORD:ISLE OF SKYE,broadford-isle-of-skye,inverness-shire,57.239,-5.895,8,1988,1991,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00094_broadford-isle-of-skye\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00094_broadford-isle-of-skye\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00094_broadford-isle-of-skye\qc-version-1
95,EILANREACH,eilanreach,inverness-shire,57.199,-5.63,8,1982,2004,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00095_eilanreach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00095_eilanreach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00095_eilanreach\qc-version-1
96,ONICH,onich,inverness-shire,56.72,-5.224,15,1926,1995,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00096_onich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00096_onich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00096_onich\qc-version-1
97,FORT WILLIAM NO 4,fort-william-no-4,inverness-shire,56.829,-5.076,20,1987,1991,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00097_fort-william-no-4\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00097_fort-william-no-4\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00097_fort-william-no-4\qc-version-1
99,FORT WILLIAM NO 3,fort-william-no-3,inverness-shire,56.837,-5.078,8,1961,1971,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00099_fort-william-no-3\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00099_fort-william-no-3\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00099_fort-william-no-3\qc-version-1
101,CORPACH,corpach,inverness-shire,56.839,-5.149,8,1967,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00101_corpach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00101_corpach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00101_corpach\qc-version-1
102,KILTARLITY,kiltarlity,inverness-shire,57.427,-4.497,75,1985,2011,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00102_kiltarlity\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00102_kiltarlity\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00102_kiltarlity\qc-version-1
104,LOCH OICH,loch-oich,inverness-shire,57.044,-4.799,37,1975,1976,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00104_loch-oich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00104_loch-oich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00104_loch-oich\qc-version-1
105,TULLOCH BRIDGE,tulloch-bridge,inverness-shire,56.867,-4.708,249,1990,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00105_tulloch-bridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00105_tulloch-bridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00105_tulloch-bridge\qc-version-1
107,FORT AUGUSTUS,fort-augustus,inverness-shire,57.144,-4.677,21,1914,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00107_fort-augustus\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00107_fort-augustus\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00107_fort-augustus\qc-version-1
109,CANNICH,cannich,inverness-shire,57.292,-4.828,107,1961,1967,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00109_cannich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00109_cannich\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00109_cannich\qc-version-1
110,LENTRAN,lentran,inverness-shire,57.459,-4.373,146,1975,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00110_lentran\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00110_lentran\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00110_lentran\qc-version-1
111,DALWHINNIE NO 2,dalwhinnie-no-2,inverness-shire,56.94,-4.238,351,1973,2007,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00111_dalwhinnie-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00111_dalwhinnie-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00111_dalwhinnie-no-2\qc-version-1
112,LAGGANLIA,lagganlia,inverness-shire,57.111,-3.891,250,1971,1987,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00112_lagganlia\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00112_lagganlia\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00112_lagganlia\qc-version-1
113,AVIEMORE,aviemore,inverness-shire,57.206,-3.828,228,1983,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00113_aviemore\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00113_aviemore\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00113_aviemore\qc-version-1
114,DRUMNADROCHIT,drumnadrochit,inverness-shire,57.328,-4.486,53,1990,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00114_drumnadrochit\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00114_drumnadrochit\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00114_drumnadrochit\qc-version-1
115,INVERNESS,inverness,inverness-shire,57.486,-4.222,4,1957,2013,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00115_inverness\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00115_inverness\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00115_inverness\qc-version-1
116,DALCROSS,dalcross,inverness-shire,57.542,-4.062,11,1977,1993,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00116_dalcross\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00116_dalcross\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00116_dalcross\qc-version-1
118,CAIRNGORM CHAIRLIFT,cairngorm-chairlift,inverness-shire,57.133,-3.669,663,2007,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00118_cairngorm-chairlift\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00118_cairngorm-chairlift\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00118_cairngorm-chairlift\qc-version-1
121,ACHNAGOICHAN,achnagoichan,inverness-shire,57.152,-3.798,305,1961,1975,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00121_achnagoichan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00121_achnagoichan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00121_achnagoichan\qc-version-1
122,GLENMORE LODGE,glenmore-lodge,inverness-shire,57.164,-3.678,337,1961,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00122_glenmore-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00122_glenmore-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00122_glenmore-lodge\qc-version-1
123,TOMATIN,tomatin,inverness-shire,57.339,-4.007,311,1973,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00123_tomatin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00123_tomatin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00123_tomatin\qc-version-1
124,MOY,moy,inverness-shire,57.381,-4.056,305,1969,1971,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00124_moy\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00124_moy\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00124_moy\qc-version-1
125,"TOMATIN, FREEBURN",tomatin-freeburn,inverness-shire,57.345,-4.003,290,1993,1999,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\inverness-shire\00125_tomatin-freeburn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\inverness-shire\00125_tomatin-freeburn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\inverness-shire\00125_tomatin-freeburn\qc-version-1
126,NAIRN,nairn,nairnshire,57.587,-3.893,8,1961,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\nairnshire\00126_nairn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\nairnshire\00126_nairn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\nairnshire\00126_nairn\qc-version-1
127,FORRES NO 2,forres-no-2,moray-in-grampian-region,57.615,-3.61,5,1976,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00127_forres-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00127_forres-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00127_forres-no-2\qc-version-1
128,"GRANTOWN-ON-SPEY, GRAMMAR SCHOOL",grantown-on-spey-grammar-school,moray-in-highland-region,57.334,-3.6,218,1993,2000,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-highland-region\00128_grantown-on-spey-grammar-school\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-highland-region\00128_grantown-on-spey-grammar-school\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-highland-region\00128_grantown-on-spey-grammar-school\qc-version-1
129,"GRANTOWN-ON-SPEY, MONIACK",grantown-on-spey-moniack,moray-in-highland-region,57.327,-3.616,219,1961,1961,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-highland-region\00129_grantown-on-spey-moniack\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-highland-region\00129_grantown-on-spey-moniack\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-highland-region\00129_grantown-on-spey-moniack\qc-version-1
130,GRANTOWN-ON-SPEY,grantown-on-spey,moray-in-highland-region,57.335,-3.606,220,1981,2007,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-highland-region\00130_grantown-on-spey\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-highland-region\00130_grantown-on-spey\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-highland-region\00130_grantown-on-spey\qc-version-1
131,FORRES,forres,moray-in-grampian-region,57.608,-3.597,50,1961,1976,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00131_forres\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00131_forres\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00131_forres\qc-version-1
132,KINLOSS,kinloss,moray-in-grampian-region,57.645,-3.563,5,1972,1999,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00132_kinloss\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00132_kinloss\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00132_kinloss\qc-version-1
133,ALDROUGHTY,aldroughty,moray-in-grampian-region,57.645,-3.379,30,1982,2000,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00133_aldroughty\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00133_aldroughty\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00133_aldroughty\qc-version-1
134,ROTHES,rothes,moray-in-grampian-region,57.532,-3.196,61,1982,1995,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00134_rothes\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00134_rothes\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00134_rothes\qc-version-1
135,ELGIN,elgin,moray-in-grampian-region,57.639,-3.298,28,1961,1965,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\moray-in-grampian-region\00135_elgin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\moray-in-grampian-region\00135_elgin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\moray-in-grampian-region\00135_elgin\qc-version-1
